project,pull_number,actor,project_age_month,no_commits,PR_size(SLOC),no_changed_files,time_to_merge_h,is_gpt
opendilab_LightZero,40,puyuan1996,7,4,277,12,142.566,0
openmainframeproject_feilong,209,jichenjc,37,2,34,2,0.024,0
opensearch-project_flow-framework,119,joshpalis,2,11,1042,48,116.761,0
openshift_installer,7484,openshift-merge-bot[bot],63,2,93,4,2159.295,0
openshift_library-go,1705,openshift-merge-bot[bot],70,1,758,5,93.171,0
openshift_lightspeed-service,549,openshift-merge-bot[bot],3,1,224,3,385.741,0
openshift-pipelines_pipelines-as-code,1220,savitaashture,23,2,86,3,1092.261,0
opensourceai_spark-plan,23,chenquan,1,3,569,164,0.005,0
openvinotoolkit_openvino_notebooks,897,eaidova,23,36,3733,52,1418.299,1
openvinotoolkit_openvino,15688,vurusovs,51,3,137,4,403.058,0
openzfs_zfs,5672,behlendorf,85,1,94,2,19.712,0
ophub_amlogic-s9xxx-armbian,991,ophub,16,1,92,10,0.359,0
opnsense_plugins,3762,fichtner,102,2,3,2,1.13,0
opsschool_curriculum,22,miketheman,1,3,126,3,78.941,0
orta_vscode-twoslash-queries,27,orta,11,1,2,1,1280.375,1
os-autoinst_os-autoinst-distri-opensuse,12376,jknphy,85,1,334,9,98.954,0
os-autoinst_os-autoinst-distri-opensuse,1118,coolo,23,1,673,2,12.241,0
os-autoinst_os-autoinst-distri-opensuse,12414,rwx788,85,1,6,1,43.596,0
os-autoinst_os-autoinst-distri-opensuse,12761,dimstar77,87,1,24,1,47.225,0
os-autoinst_os-autoinst-distri-opensuse,13737,ge0r,92,1,9,2,0.631,0
os-autoinst_os-autoinst-distri-opensuse,16186,asmorodskyi,105,2,39,4,94.809,0
os-autoinst_os-autoinst-distri-opensuse,16685,jknphy,108,1,1242,51,1942.044,0
os-autoinst_os-autoinst-distri-opensuse,17479,lemon-suse,112,1,122,2,24.543,0
os-autoinst_os-autoinst-distri-opensuse,2740,asmorodskyi,37,1,117,1,53.034,0
os-autoinst_os-autoinst-distri-opensuse,5632,rwx788,53,1,2,1,0.357,0
os-autoinst_os-autoinst-distri-opensuse,5801,sergioatsuse,54,1,18,1,2.969,0
os-autoinst_os-autoinst-distri-opensuse,5793,sergioatsuse,54,1,92,2,16.319,0
os-autoinst_os-autoinst-distri-opensuse,5865,dzedro,54,1,2,1,25.293,0
os-autoinst_os-autoinst-distri-opensuse,7901,jknphy,64,1,578,19,1624.676,0
os-autoinst_os-autoinst-distri-opensuse,8326,rwx788,65,1,91,1,16.674,0
os-autoinst_os-autoinst-distri-opensuse,8404,rwx788,65,1,499,15,6.367,0
os-autoinst_os-autoinst-distri-opensuse,8445,rwx788,66,1,2,1,0.311,0
os-autoinst_os-autoinst-distri-opensuse,9449,rwx788,70,1,11,2,527.734,0
os-autoinst_os-autoinst-distri-opensuse,9647,jknphy,71,1,311,4,191.557,0
os-autoinst_os-autoinst-distri-opensuse,5831,rwx788,54,1,14,1,7.759,0
osmosis-labs_osmosis,6548,p0mvn,35,16,520,27,40.296,1
oss-review-toolkit_ort,8409,sschuberth,76,4,3779,33,242.615,1
outlines-dev_outlines,113,rlouf,1,3,970,4,187.574,0
owid_etl,2287,lucasrodes,28,88,10804,270,83.703,1
owid_etl,2153,lucasrodes,27,14,1936,40,43.522,1
package-url_purl-spec,201,iamwillbar,59,4,167,7,292.733,0
pagers-org_react-world,15,inseong-so,0,5,4723,21,63.644,0
pagers-org_react-world,73,headring,0,7,7545,18,66.454,0
paradedb_paradedb,414,philippemnoel,3,5,268,29,128.209,1
parkpow_deep-license-plate-recognition,201,marcbelmont,69,10,289,13,4.236,1
parkpow_deep-license-plate-recognition,198,marcbelmont,68,3,149,14,42.242,1
parkpow_deep-license-plate-recognition,197,marcbelmont,68,7,740,11,129.115,1
parkpow_deep-license-plate-recognition,192,marcbelmont,68,4,97,4,68.132,1
parkpow_deep-license-plate-recognition,190,marcbelmont,68,1,11,5,0.023,1
parkpow_deep-license-plate-recognition,189,marcbelmont,68,2,39,2,8.967,1
parkpow_deep-license-plate-recognition,203,danleyb2,69,2,315,5,99.989,1
parkpow_deep-license-plate-recognition,185,marcbelmont,67,1,9,1,0.269,1
parkpow_deep-license-plate-recognition,184,marcbelmont,67,2,22,2,22.11,1
parkpow_deep-license-plate-recognition,183,marcbelmont,67,2,25,2,26.119,1
parkpow_deep-license-plate-recognition,182,marcbelmont,67,1,26,1,54.129,1
parkpow_deep-license-plate-recognition,179,marcbelmont,67,15,1452,41,318.635,1
parkpow_deep-license-plate-recognition,186,marcbelmont,67,1,14,1,18.449,1
parkpow_deep-license-plate-recognition,187,marcbelmont,67,4,23,5,16.193,1
parkpow_deep-license-plate-recognition,200,marcbelmont,69,15,2740,34,22.714,1
patterns-ai-core_langchainrb,387,andreibondarev,6,15,250,20,47.135,0
payloadcms_payload,4468,danribbens,35,15,1961,98,162.216,1
pedrorito_ChatGPTSlackBot,3,pedrorito,0,1,37,1,0.138,1
pengutronix_genimage,155,michaelolbrich,73,4,310,14,967.614,0
penpot_penpot,156,niwinz,51,5,168,5,20.46,0
penpot_penpot,2650,niwinz,83,1,4,1,3.829,0
perma-id_w3id.org,4041,dgarijo,131,3,35,4,55.152,1
pingcap_tidb,46632,ti-chi-bot[bot],95,73,15180,323,2084.551,1
pingcap_docs,13908,ti-chi-bot[bot],82,7,188,13,0.123,1
pipe-cd_pipecd,4672,khanhtc1202,41,2,378,2,577.421,1
pixee_python-security,11,drdavella,8,14,3500,27,557.405,1
pixeltable_pixeltable,73,orm011,8,3,264,13,1655.965,0
pkgxdev_pkgx,504,mxcl,16,1,20,2,22.734,1
pknu-wap_WAPP,73,tgyuuan,3,31,2394,139,124.26,0
plasma-umass_cwhy,15,emeryberger,3,5,316,11,87.006,1
ploomber_doc,118,idomic,7,1,0,1,0.96,0
polkadot-js_phishing,3977,thwjanssen89,36,1,72,1,12.449,0
polkadot-js_phishing,4089,thwjanssen89,38,2,71,2,18.7,0
popcorn-time_popcorn-app,528,patineta,0,1,48,1,5.884,0
postlight_parser,383,toufic-m,31,6,3019,13,206.077,0
pot-app_pot-desktop,269,pylogmon,3,5,19,5,0.331,0
powdr-labs_powdr,950,lvella,12,1,528,5,114.275,1
prebid_Prebid.js,4597,mike-chowla,52,3,265,7,169.157,0
prebid_Prebid.js,4365,robertrmartinez,51,13,804,16,487.794,0
prebid_Prebid.js,4259,jsnellbaker,50,3,527,7,487.044,0
prebid_Prebid.js,4128,jsnellbaker,49,9,800,16,188.64,0
prebid_Prebid.js,4654,robertrmartinez,53,20,20478,40,459.875,0
prebid_Prebid.js,4088,jsnellbaker,48,25,2770,33,1038.635,0
prebid_Prebid.js,4015,jsnellbaker,48,5,469,9,695.107,0
prebid_Prebid.js,3963,jaiminpanchal27,47,2,129,3,550.188,0
prebid_Prebid.js,4192,jsnellbaker,49,3,654,6,273.044,0
prebid_Prebid.js,4657,jaiminpanchal27,53,4,368,8,609.034,0
prebid_Prebid.js,5040,jsnellbaker,56,6,933,9,265.046,0
prebid_Prebid.js,4731,bretg,53,4,1184,6,237.162,0
prebid_Prebid.js,6514,jsnellbaker,68,4,545,8,501.175,0
prebid_Prebid.js,6486,osazos,68,7,354,9,757.158,0
prebid_Prebid.js,6393,msm0504,67,1,174,4,53.86,0
prebid_Prebid.js,6378,musikele,67,2,254,3,239.021,0
prebid_Prebid.js,6290,jlukas79,66,6,865,13,78.953,0
prebid_Prebid.js,6070,jsnellbaker,64,2,641,4,171.667,0
prebid_Prebid.js,6067,fawke,64,6,87,8,300.401,0
prebid_Prebid.js,6002,harpere,64,3,38,5,279.291,0
prebid_Prebid.js,5677,musikele,61,6,568,11,231.555,0
prebid_Prebid.js,5606,smenzer,60,1,5,1,621.305,0
prebid_Prebid.js,5553,jsnellbaker,60,41,11987,53,368.605,0
prebid_Prebid.js,5531,mike-chowla,60,6,767,8,779.243,0
prebid_Prebid.js,5388,msm0504,58,15,1300,31,528.451,0
prebid_Prebid.js,5283,jsnellbaker,58,9,782,14,194.345,0
prebid_Prebid.js,5275,jsnellbaker,58,31,3732,40,2311.324,0
prebid_Prebid.js,5155,glstephen,57,1,577,3,875.6,0
prebid_Prebid.js,5064,jsnellbaker,56,2,8,2,145.749,0
prebid_Prebid.js,5045,jsnellbaker,56,2,384,4,170.296,0
prebid_Prebid.js,3953,jsnellbaker,47,3,188,4,504.638,0
prebid_Prebid.js,4949,jsnellbaker,55,2,4357,5,704.675,0
prebid_Prebid.js,4927,aleksatr,55,8,1026,17,164.526,0
prebid_Prebid.js,4834,jsnellbaker,54,6,513,9,617.042,0
prebid_Prebid.js,4690,fawke,53,41,6494,71,1629.721,0
prebid_Prebid.js,3347,jsnellbaker,40,2,147,2,101.497,0
prebid_Prebid.js,3750,jaiminpanchal27,44,1,567,3,196.776,0
prebid_Prebid.js,2318,jsnellbaker,32,50,3224,51,102.767,0
prebid_Prebid.js,2370,mkendall07,32,35,805,39,1093.317,0
prebid_Prebid.js,2394,jsnellbaker,32,3,36,4,78.818,0
prebid_Prebid.js,2575,jsnellbaker,34,2,1515,5,83.132,0
prebid_Prebid.js,2631,jsnellbaker,34,1,592,3,532.768,0
prebid_Prebid.js,2643,jsnellbaker,34,13,1032,19,27.771,0
prebid_Prebid.js,2663,mkendall07,34,18,1248,21,969.929,0
prebid_Prebid.js,2809,jsnellbaker,35,1,372,3,219.866,0
prebid_Prebid.js,2855,jsnellbaker,35,8,632,11,1188.311,0
prebid_Prebid.js,364,protonate,10,2,21,2,1.151,0
prebid_Prebid.js,3601,jsnellbaker,43,3,355,6,263.661,0
prebid_Prebid.js,3575,jsnellbaker,43,2,284,6,635.702,0
prebid_Prebid.js,3408,jsnellbaker,41,30,2264,38,486.785,0
prebid_Prebid.js,3135,jsnellbaker,38,2,481,5,153.146,0
prebid_Prebid.js,2268,matthewlane,31,4,929,8,102.971,0
prebid_Prebid.js,3808,jsnellbaker,45,15,656,26,648.371,0
prebid_Prebid.js,2207,mkendall07,31,1,700,3,245.529,0
prebid_Prebid.js,2135,mkendall07,30,7,3367,13,444.702,0
prebid_Prebid.js,3244,jsnellbaker,39,7,380,8,136.566,0
prebid_Prebid.js,10005,patmmccann,94,15,1360,29,315.85,0
prebid_Prebid.js,10138,ncolletti,95,13,3216,27,1464.31,0
prebid_Prebid.js,10175,ncolletti,95,8,331,11,1663.799,0
prebid_Prebid.js,10393,patmmccann,97,4,3753,30,499.068,0
prebid_Prebid.js,10412,rothalack,97,8,435,13,305.125,0
prebid_Prebid.js,10611,patmmccann,98,12,1834,21,684.144,0
prebid_Prebid.js,11405,patmmccann,105,1,15,1,118.978,0
prebid_Prebid.js,1245,dbemiller,22,2,395,4,363.414,0
prebid_Prebid.js,1345,jaiminpanchal27,23,9,704,11,670.513,0
prebid_Prebid.js,1431,matthewlane,24,7,637,13,439.575,0
prebid_Prebid.js,1819,dbemiller,27,3,649,6,974.857,0
prebid_Prebid.js,1880,mkendall07,28,3,431,6,628.426,0
prebid_Prebid.js,1944,mkendall07,28,10,1127,14,651.359,0
prebid_Prebid.js,2033,matthewlane,29,1,398,3,504.069,0
prebid_Prebid.js,2077,mike-chowla,30,3,534,5,612.343,0
prebid_Prebid.js,2172,jaiminpanchal27,31,2,492,5,1286.342,0
prebid_Prebid.js,3389,jsnellbaker,40,3,608,6,971.459,0
prebid_Prebid.js,6583,aleksatr,68,2,1135,2,163.041,0
prebid_Prebid.js,7161,osazos,71,1,3,1,407.387,0
prebid_Prebid.js,653,mkendall07,14,4,732,8,479.635,0
prebid_prebid.github.io,135,rmloveland,15,8,666,15,1.441,0
prebid_prebid-universal-creative,64,idettman,16,1,5,1,23.037,0
prebid_prebid-universal-creative,165,patmmccann,49,21,27453,59,5495.063,0
prebid_Prebid.js,9940,chrishuie,93,2,16,3,87.603,0
prebid_Prebid.js,9852,ncolletti,93,7,505,11,855.507,0
prebid_Prebid.js,9032,patmmccann,86,1,325,2,305.945,0
prebid_Prebid.js,8621,ncolletti,83,4,653,6,299.936,0
prebid_Prebid.js,8479,chrishuie,82,15,1246,23,1.724,0
prebid_Prebid.js,7917,dgirardi,77,4,449,13,331.95,0
prebid_Prebid.js,7886,rothalack,77,6,426,8,519.229,0
prebid_Prebid.js,7708,chrishuie,75,1,11,1,2.042,0
prebid_Prebid.js,7655,patmmccann,75,1,2,1,11.522,0
prebid_Prebid.js,8960,musikele,85,3,1807,8,115.893,0
prebid_Prebid.js,7268,jsnellbaker,72,2,951,4,150.366,0
prebid_Prebid.js,7195,msm0504,72,10,16557,13,740.547,0
prgrms-fe-devcourse_FEDC4_TMI_HOMERS_OFF,56,khakhid,0,12,1714,50,19.381,0
primeqa_primeqa,450,seirasto,7,25,5715,59,263.767,1
primer-io_primer-sdk-ios,723,jnewc,34,17,1615,76,116.554,1
primer-io_primer-sdk-ios,816,nquinn27,39,9,716,26,137.181,1
projectdiscovery_openrisk,25,ehsandeep,3,6,188,15,183.196,1
pytorch_torchtune,23,rohan-varma,0,6,470,10,4.365,0
pytorch_torchtune,151,daniellepintz,2,5,194,8,147.252,0
pytorch_hub,11,ailzhang,1,2,143,2,4.271,0
pytorch_torchtune,549,joecummings,5,26,1227,46,54.76,1
pzcn_Perfect-Icons-Completion-Project,93,yukonga,28,1,0,13,291.974,0
pzcn_Perfect-Icons-Completion-Project,85,pzcn,26,1,0,18,16.852,0
qdrant_landing_page,101,generall,20,3,608,10,118.146,1
qmk_qmk_firmware,5623,drashna,52,3,16,7,170.502,0
quanteda_quanteda.textmodels,60,kbenoit,37,9,137,14,34.644,1
quantified-uncertainty_squiggle,2093,oagr,32,8,371,14,18.711,1
quarkiverse_quarkus-langchain4j,348,geoand,3,1,603,12,0.859,1
r-lib_lintr,2321,indrajeetpatil,109,42,1940,78,371.542,0
radareorg_radare2,6065,radare,51,1,19,1,4.549,0
rancher_apiserver,43,mbolotsuse,40,1,6,2,3341.529,0
rancher_elemental-cli,317,itxaka,9,12,799,28,119.732,0
rapidsai_rmm,1339,rapids-bot[bot],57,20,1139,31,350.834,1
rasbt_LLMs-from-scratch,24,rasbt,6,2,1225,20,0.075,1
raspberrypi_rpi-eeprom,382,timg236,26,1,7,3,2.679,0
rauc_rauc,1371,ejoerns,106,1,9,1,69.884,0
ray-project_llm-numbers,14,waleedkadous,0,2,4,2,96.012,0
razorpay_blade,1535,kamleshchandnani,42,26,583,32,388.46,0
razorpay_blade,1769,chaitanyadeorukhkar,45,1,1,1,0.511,1
rear_rear,1385,gozora,64,4,63,7,50.13,0
rear_rear,2303,jsmeix,94,2,234,6,18.673,0
rear_rear,2420,jsmeix,99,1,11,1,89.587,0
rear_rear,3031,jsmeix,137,3,56,3,336.683,0
recap-build_recap,283,criccomini,6,1,41,2,0.708,1
redhat-performance_tuned,415,yarda,66,1,2,1,1198.201,0
reorx_awesome-chatgpt-api,53,reorx,1,2,5,2,15.496,0
rhboot_shim,422,vathpela,113,2,69,2,173.623,0
risingwavelabs_risingwave-docs,1438,hengm3467,19,10,248,13,27.307,1
risingwavelabs_risingwave,8774,wangrunji0408,13,7,1521,48,2.57,1
risingwavelabs_risingwave,9714,shanicky,15,10,811,18,301.369,1
risingwavelabs_risingwave-docs,1211,hengm3467,17,6,404,8,2103.369,1
risingwavelabs_risingwave-docs,686,hengm3467,12,3,196,6,48.844,1
risingwavelabs_risingwave,8546,tennyzhuang,13,7,388,15,2.678,0
roboflow_gpt-checkup,17,capjamesg,2,1,75,5,6.592,0
rubygems_rubygems.org,4104,simi,176,1,107,20,429.881,1
run-llama_llama_index,10409,hatianzhang,15,6,195,17,77.969,1
run-llama_llama_index,515,jerryjliu,3,13,2579,37,47.589,1
run-llama_llama_index,6764,jerryjliu,8,21,4496,47,38.127,0
run-llama_llama_index,8669,jerryjliu,12,7,913,17,52.724,0
rustformers_llm,122,philpax,0,2,202,6,127.079,0
sPHENIX-Collaboration_coresoftware,672,blackcathj,50,3,49,3,35.276,0
sanity-io_locales,1,rexxars,0,1,2264,14,115.437,1
sapcc_keppel,306,supersandro2000,63,1,2261,35,0.1,0
sapcc_go-bits,97,supersandro2000,63,1,6,2,1.682,0
scala_improvement-proposals,65,anatoliykmetyuk,14,8,655,8,2909.855,1
scverse_scverse-tutorials,53,grst,4,16,915,33,348.625,1
seL4_seL4,188,ssrg-bamboo,67,1,1,1,20.231,0
sealdice_sealdice-core,26,fy0,3,10,448,10,126.419,0
sealdice_sealdice-core,405,oissevalt,11,2,155,2,2.014,0
seeden_react-google-publisher-tag,5,seeden,7,2,385,3,34.104,0
senbox-org_snap-engine,333,oanahogoiu,103,2,23,2,70.495,0
senseshift_senseshift-firmware,100,leon0399,32,3,341,11,2.229,1
sepandhaghighi_samila,184,sepandhaghighi,18,4,65,12,88.249,1
serudda_reward-system,66,serudda,0,1,198,1,1.571,1
shiguredo_sora-js-sdk,420,voluntas,93,6,152,6,2.61,0
simonw_llm,130,simonw,3,4,42,4,49.977,0
skrub-data_skrub,552,jovan-stojanovic,61,13,828,19,1236.926,1
skypilot-org_skypilot,2987,romilbhardwaj,29,11,1140,14,40.237,0
slds-lmu_seminar_multimodal_dl,11,schalkdaniel,2,1,0,1,1840.776,0
smartbugs_smartbugs,178,gsalzer,57,1,2,1,16.608,0
smartcontractkit_smart-contract-examples,59,aelmanaa,26,1,4,1,0.016,1
smartcontractkit_smart-contract-examples,58,dwightjl,26,6,246,29,6.75,1
smartcontractkit_smart-contract-examples,56,aelmanaa,26,1,2,1,0.053,1
smartcontractkit_chainlink-testing-framework,939,tateexon,37,1,30,4,19.164,1
smartcontractkit_chainlink-testing-framework,938,kalverra,37,1,4,1,44.675,1
smartcontractkit_chainlink-testing-framework,935,tateexon,37,1,12,2,2.908,1
smartcontractkit_chainlink-testing-framework,937,tateexon,37,1,7,1,0.363,1
smartcontractkit_chainlink-testing-framework,934,tateexon,36,1,273,59,17.146,1
smartcontractkit_chainlink-testing-framework,930,anieeg,36,1,6,1,0.138,1
smartcontractkit_chainlink-testing-framework,932,tofel,36,4,292,9,5.127,1
smartcontractkit_chainlink-testing-framework,898,tateexon,36,8,389,29,161.856,1
smartcontractkit_chainlink-testing-framework,905,emate,36,1,12,3,58.464,1
smartcontractkit_chainlink-testing-framework,909,tateexon,36,1,13,2,2.122,1
smartcontractkit_chainlink-testing-framework,910,skudasov,36,2,637,6,30.675,1
smartcontractkit_chainlink-testing-framework,911,tateexon,36,2,7,2,0.105,1
smartcontractkit_chainlink-testing-framework,912,kalverra,36,5,96,14,121.032,1
smartcontractkit_chainlink-testing-framework,915,tateexon,36,1,102,2,1.527,1
smartcontractkit_chainlink-testing-framework,933,tateexon,36,1,28,3,1.731,1
smartcontractkit_chainlink-testing-framework,918,tofel,36,1,13,1,3.469,1
smartcontractkit_chainlink-testing-framework,920,tateexon,36,1,2,1,139.714,1
smartcontractkit_chainlink-testing-framework,923,lukaszcl,36,2,23,2,8.904,1
smartcontractkit_chainlink-testing-framework,924,anieeg,36,6,107,9,32.214,1
smartcontractkit_chainlink-testing-framework,925,tofel,36,2,24,5,6.67,1
smartcontractkit_chainlink-testing-framework,926,tofel,36,1,2,1,24.706,1
smartcontractkit_chainlink-testing-framework,927,tofel,36,7,1055,16,101.217,1
smartcontractkit_chainlink-testing-framework,929,tofel,36,13,3232,62,262.957,1
smartcontractkit_chainlink-testing-framework,931,anieeg,36,3,189,5,17.964,1
smartcontractkit_chainlink-testing-framework,919,tateexon,36,13,678,132,21.818,1
smartcontractkit_chainlink-testing-framework,903,tateexon,36,1,25,1,2.546,1
snapcore_snapd,7593,mvo5,47,16,948,38,57.211,0
snapshot-labs_snapshot-sequencer,172,chaituvr,10,11,141,22,283.109,1
sofn-xyz_mailing,398,psugihara,7,3,161,4,9.759,1
softlayer_softlayer-python,1497,allmightyspiff,133,1,30,2,168.128,0
sonata-project_SonataAdminBundle,8025,jordisala1991,147,2,27,2,138.315,1
sonic-net_sonic-buildimage,1512,lguohan,24,1,4,2,0.143,0
sopt-makers_sopt.org-frontend,200,solar3070,11,3,77,10,102.255,0
sourcegraph_cody,2559,arafatkatze,5,1,1170,17,306.278,0
sourcegraph_sourcegraph,51208,vdavid,92,2,23,4,118.842,1
sparcs-kaist_taxi-front,769,ybmin,36,5,95,14,828.385,0
spidernet-io_spiderpool,1573,weizhoublue,12,1,53,7,0.221,0
spryker_oryx,799,supproduction,7,19,2224,67,217.205,1
ssc-sp_datahub-portal,1043,yjmrobert,21,9,169,9,47.017,1
ssvlabs_ssv-spec,251,lior-blox,12,1,28,1,381.654,1
stackitcloud_terraform-provider-stackit,129,vicentepinto98,2,1,6,2,8.04,0
stanford-crfm_levanter,404,ivan-zhou,19,15,1256,21,301.758,0
stanford-crfm_helm,1457,yifanmai,16,3,118,11,368.442,0
stanford-crfm_ecosystem-graphs,156,rishibommasani,24,3,422,22,208.059,0
stanford-crfm_helm,1809,yifanmai,20,2,376,9,2.324,0
stargate_stargate,2606,jeffreyscarpenter,33,1,6,1,62.364,1
steven2358_awesome-generative-ai,21,steven2358,6,1,4,1,2265.264,0
storaged-project_udisks,693,tbzatek,54,8,1788,26,587.407,0
succinctlabs_sp1,466,kevjue,3,46,3360,200,141.77,1
symfony_symfony,52241,nicolas-grekas,165,1,10,1,688.725,1
symfony_symfony,52279,nicolas-grekas,165,1,24,1,43.091,1
symfony_symfony,52297,nicolas-grekas,165,1,24,1,0.386,1
symfony_symfony,54522,nicolas-grekas,171,1,4,1,43.575,1
systemd_systemd,2017,poettering,7,1,14,5,71.831,0
systemd_systemd,24307,poettering,88,1,91,2,137.17,0
systemd_systemd,26023,bluca,93,2,357,33,6.884,0
systemd_systemd,26695,bluca,95,3,140,5,26.184,0
systemd_systemd,23693,keszybz,86,1,367,6,311.321,0
systemd_systemd,28467,daandemeyer,99,1,9,1,0.189,0
systemd_systemd,29583,bluca,102,7,736,25,48.659,0
systemd_systemd,29691,bluca,102,2,21,2,190.448,0
systemd_systemd,30616,yuwata,104,9,354,15,25.972,0
systemd_systemd,5704,evverx,24,82,20102,358,489.598,0
systemd_zram-generator,25,keszybz,21,2,68,9,90.334,0
systemd_systemd,27942,daandemeyer,98,8,457,23,359.667,0
systemd_systemd,19944,keszybz,74,4,438,21,1207.161,0
systemd_systemd,18684,keszybz,70,20,367,28,89.733,0
systemd_systemd,16859,poettering,65,9,1096,15,1368.44,0
systemd_mkosi,872,keszybz,64,1,3,1,2.655,0
systemd_mkosi,39,keszybz,4,16,511,21,371.245,0
systemd_systemd,19514,yuwata,73,2,34,6,14.584,0
taichi-dev_taichi,8089,neozhaoliang,78,7,64,12,432.912,1
taishi-i_awesome-ChatGPT-repositories,44,taishi-i,9,1,1,1,106.626,0
talkpython_talk-python-transcripts,141,mikeckennedy,76,1,17,1,0.087,0
talmolab_sleap,1272,roomrys,49,15,345,18,1044.027,1
tangem_tangem-app-android,1542,iiiburnyiii,17,5,479,25,22.145,0
tangly1024_NotionNext,1657,tangly1024,25,5,38,5,1305.865,0
tarasglek_chatcraft.org,172,humphd,9,17,2304,65,216.093,0
target_flottbot,486,wass3rw3rk,63,1,96,9,619.719,0
tencentyun_qcloud-documents,14380,vxiumzhi,76,2,4,2,23.679,0
thu-coai_ConvLab-2,210,zqwerty,17,1,14,1,62.051,0
tidbyt_community,1334,matslina,15,3,269,6,83.26,0
tilburgsciencehub_website,966,hannesdatta,35,2,59,2,244.522,1
tldr-pages_tldr,10095,pixelcmtd,112,3,52,3,56.646,0
tldr-pages_tldr,3788,agnivade,73,11,64,11,2639.963,0
tldr-pages_tldr,5261,bl-ue,86,12,54,12,401.931,0
tldr-pages_tldr,4961,sbrl,83,7,58,7,568.33,1
tock_tock,3333,bors[bot],89,3,215,11,406.103,0
toeverything_AFFiNE,5922,graphite-app[bot],18,1,20,2,8.312,1
toeverything_AFFiNE,5923,graphite-app[bot],18,1,89,7,6.818,1
toeverything_AFFiNE,5927,graphite-app[bot],18,1,29,1,20.839,1
toeverything_AFFiNE,5920,graphite-app[bot],18,1,71,7,3.505,1
toeverything_AFFiNE,5921,graphite-app[bot],18,1,5,1,2.308,1
toeverything_AFFiNE,5917,graphite-app[bot],18,1,9,2,11.251,1
tokens-studio_graph-engine,239,roppazvan,9,1,109,4,193.638,1
tooooo1_dust-rating,34,tooooo1,12,1,34,1,0.524,0
toptal_picasso,3389,tomasslama,50,32,6202,193,194.733,1
tpm2-software_tpm2-tools,2690,idesai,67,2,34,2,21.568,0
tracim_tracim,6229,floreal15,105,18,1018,80,4347.558,1
truenas_middleware,10664,yocalebo,119,1,4,1,0.781,0
truenas_middleware,10667,yocalebo,119,1,4,1,0.015,0
truera_trulens,991,daniel-huang-1230,40,27,105528,116,593.299,1
trustoverip_tswg-did-method-webs-specification,99,2byrds,5,5,39,10,51.79,1
typst-doc-cn_typst-doc-cn.github.io,16,orangex4,8,1,366,1,7.023,0
u-root_u-root,372,rminnich,22,1,1588,21,105.653,0
uBlockOrigin_uAssets,23000,itsprofessional,95,1,9,1,10.761,0
uBlockOrigin_uAssets,23359,jobcentertycoon,96,1,5,1,4.387,0
uBlockOrigin_uAssets,21082,jobcentertycoon,92,2,11,2,0.986,0
uBlockOrigin_uAssets,9637,okiehsch,63,2,4,2,0.274,0
ublue-os_isogenerator-old,18,castrojo,1,1,7,1,0.905,1
ultralytics_velocity,23,glenn-jocher,70,1,16,1,0.254,1
ultralytics_ultralytics,7867,glenn-jocher,16,3,19,3,3.351,1
ultralytics_template,16,glenn-jocher,0,1,18,1,2.834,1
ultralytics_stars,24,glenn-jocher,21,1,18,1,2.672,1
ultralytics_pip,11,glenn-jocher,35,1,14,1,2.563,1
ultralytics_JSON2YOLO,77,glenn-jocher,56,2,18,2,2.501,0
ultralytics_hub-sdk,96,glenn-jocher,6,2,19,2,22.613,1
ultralytics_hub,552,glenn-jocher,26,1,18,1,2.663,1
ultralytics_google-images-download,26,glenn-jocher,47,2,18,2,2.546,1
ultralytics_flickr_scraper,20,glenn-jocher,47,1,14,1,2.505,1
ultralytics_docs,56,glenn-jocher,11,1,12,1,2.691,1
ultralytics_assets,42,glenn-jocher,17,1,14,1,2.674,1
ultralytics_xview-yolov3,50,glenn-jocher,67,1,14,1,2.444,1
ultralytics_yolov3,2187,glenn-jocher,65,1,20,1,2.455,1
ultralytics_mkdocs,42,glenn-jocher,8,1,14,1,2.701,1
ultralytics_wave,16,glenn-jocher,68,1,16,1,0.197,1
ultralytics_yolov5,12678,glenn-jocher,44,2,22,2,2.628,1
umijs_umi,11801,fz6m,71,17,118,17,287.368,0
umijs_umi,12165,fz6m,75,4,43,4,33.565,0
undefined-academy_semana-1,92,manucastrillonm,0,6,359,11,359.992,1
uni-bremen-agst_SEE,621,koschke,46,3,88,11,2.219,0
unskript_Awesome-CloudOps-Automation,192,amit-chandak-unskript,8,4,222,15,2085.109,1
uptrain-ai_uptrain,590,ashish-1600,15,5,1685,7,51.743,0
utelecon_utelecon.github.io,999,takemar,48,1,8,2,61.187,0
util-linux_util-linux,1089,karelzak,105,1,9,1,13.76,0
uzh-bf_klicker-uzh,3794,sjschlapbach,74,32,4010,181,69.634,1
uzh-bf_klicker-uzh,3790,rschlaefli,74,100,157576,611,359.461,1
uzh-bf_klicker-uzh,3756,rschlaefli,73,15,1299,46,1022.998,1
uzh-bf_klicker-uzh,3793,sjschlapbach,74,5,2011,33,117.268,1
uzh-bf_klicker-uzh,3791,rschlaefli,74,2,1866,8,11.079,1
uzh-bf_klicker-uzh,3792,sjschlapbach,74,2,81,14,26.44,1
varianter_handbook,300,cbrevik,57,1,22,1,2.485,0
vstakhov_libucl,259,vstakhov,97,1,16,1,20.2,0
wandb_wandb,5620,gtarpenning,74,5,37,5,4.904,1
waveofmymind_GoodJob,229,waveofmymind,1,2,338,25,0.208,0
